date,TA,RH,WS,WD,GHR,PCP
2009/01/17 15:00,28.8,63.0,1.4,247.7,304.0,0.0
2009/01/17 16:00,27.9,67.8,1.8,162.0,247.0,2.5
2009/01/17 17:00,25.8,80.0,1.9,287.5,138.5,0.0
2009/01/17 18:00,25.3,82.5,0.7,82.5,15.7,0.0
2009/01/17 19:00,24.9,85.3,0.8,175.2,0.0,0.0
2009/01/17 20:00,24.5,87.2,1.0,191.5,0.0,0.1
2009/01/17 21:00,24.1,90.2,1.0,162.3,0.0,0.0
2009/01/17 22:00,23.6,93.2,1.7,152.3,0.0,0.9
2009/01/17 23:00,23.5,94.5,1.4,150.2,0.0,0.5
2009/01/18 00:00,23.4,95.0,0.6,159.5,0.0,0.2
2009/01/18 01:00,23.2,95.0,1.0,186.5,0.0,0.0
2009/01/18 02:00,23.2,94.3,1.2,177.2,0.0,0.0
2009/01/18 03:00,23.1,94.0,0.9,174.8,0.3,0.1
2009/01/18 04:00,23.0,93.8,1.1,232.5,0.0,0.5
2009/01/18 05:00,23.1,95.0,1.2,177.0,0.0,0.1
2009/01/18 06:00,23.0,95.0,1.9,212.0,4.2,0.4
2009/01/18 07:00,23.2,95.0,1.5,203.3,38.2,0.0
2009/01/18 08:00,23.7,93.2,1.6,214.0,137.8,0.0
2009/01/18 09:00,24.4,88.5,1.5,201.5,176.0,0.0
2009/01/18 10:00,25.7,81.5,1.9,223.3,452.7,0.0
2009/01/18 11:00,27.5,70.7,3.0,216.8,633.2,0.0
2009/01/18 12:00,29.0,63.7,2.0,210.7,798.3,0.0
2009/01/18 13:00,29.7,60.7,2.2,189.3,559.0,0.0
2009/01/18 14:00,29.7,61.0,1.6,226.2,455.2,0.0
2009/01/18 15:00,29.7,60.0,2.7,206.5,394.5,0.0
2009/01/18 16:00,28.8,64.2,2.2,157.3,120.5,0.0
2009/01/18 17:00,27.6,70.7,2.2,192.7,42.3,0.0
2009/01/18 18:00,26.1,75.7,0.9,194.7,3.8,0.0
2009/01/18 19:00,25.8,74.8,2.0,200.5,0.0,0.0
2009/01/18 20:00,25.6,75.2,1.0,239.5,0.0,0.0
2009/01/18 21:00,24.8,82.7,0.6,225.2,0.0,0.0
2009/01/18 22:00,24.8,82.2,0.4,126.5,0.2,0.0
2009/01/18 23:00,24.8,83.3,0.7,235.2,0.0,0.0
2009/01/19 00:00,24.3,85.3,0.3,178.8,0.0,0.0
2009/01/19 01:00,24.0,86.7,0.7,134.5,0.0,0.0
2009/01/19 02:00,24.0,88.5,0.8,211.5,0.0,0.0
2009/01/19 03:00,24.1,86.5,0.3,175.5,0.0,0.0
2009/01/19 04:00,24.0,88.2,0.3,147.3,0.0,0.0
2009/01/19 05:00,23.9,87.2,0.7,201.5,0.0,0.0
2009/01/19 06:00,23.9,87.2,1.0,288.3,8.3,0.0
2009/01/19 07:00,24.1,87.2,0.8,310.2,80.0,0.0
2009/01/19 08:00,24.8,83.8,1.3,232.5,151.0,0.0
2009/01/19 09:00,26.0,78.2,0.8,224.0,328.7,0.0
2009/01/19 10:00,28.0,62.7,2.2,203.2,673.0,0.0
2009/01/19 11:00,28.8,60.0,1.4,203.5,439.0,0.0
2009/01/19 12:00,28.5,62.3,1.6,244.0,367.3,0.0
2009/01/19 13:00,28.1,65.0,1.6,184.8,129.8,0.0
2009/01/19 14:00,28.3,65.2,1.4,163.7,288.7,0.0
2009/01/19 15:00,28.2,67.2,1.3,99.5,119.8,0.1
2009/01/19 16:00,26.2,82.2,0.8,150.2,157.5,1.4
2009/01/19 17:00,27.7,69.2,0.6,130.2,176.5,0.0
2009/01/19 18:00,27.4,70.3,1.1,199.5,26.8,0.0
2009/01/19 19:00,26.6,74.5,1.2,206.2,0.0,0.1
2009/01/19 20:00,26.6,71.2,1.6,207.3,0.0,0.0
2009/01/19 21:00,25.7,70.2,2.8,242.7,0.0,0.0
2009/01/19 22:00,25.1,74.2,2.8,263.8,0.0,0.0
2009/01/19 23:00,24.8,75.2,3.6,227.3,0.0,0.0
2009/01/20 00:00,24.4,77.7,2.3,188.2,0.0,0.0
2009/01/20 01:00,24.2,79.8,2.0,192.3,0.0,0.0
2009/01/20 02:00,24.0,79.3,1.0,224.5,0.2,0.0
2009/01/20 03:00,23.7,84.2,1.9,205.2,0.0,0.0
2009/01/20 04:00,23.4,85.7,1.1,151.5,0.0,0.0
2009/01/20 05:00,23.3,86.7,0.5,190.2,0.0,0.0
2009/01/20 06:00,23.4,85.8,0.4,185.5,7.7,0.0
2009/01/20 07:00,23.7,84.8,0.3,247.0,91.3,0.0
2009/01/20 08:00,24.9,80.7,0.7,199.0,188.2,0.0
2009/01/20 09:00,26.0,75.5,1.2,220.2,320.3,0.0
2009/01/20 10:00,27.9,65.5,1.7,144.3,474.3,0.0
2009/01/20 11:00,27.3,72.5,2.2,105.3,331.8,0.0
2009/01/20 12:00,28.2,68.5,2.2,109.8,414.5,0.0
2009/01/20 13:00,28.0,68.5,1.3,139.8,123.5,0.1
2009/01/20 14:00,28.1,66.2,1.4,193.7,198.8,0.0
2009/01/20 15:00,28.2,67.8,0.6,158.7,182.7,0.0
2009/01/20 16:00,28.5,60.8,1.7,209.0,141.8,0.0
2009/01/20 17:00,28.2,64.5,1.5,203.5,105.5,0.0
2009/01/20 18:00,27.8,64.2,0.9,264.8,12.2,0.0
2009/01/20 19:00,27.2,68.8,1.2,228.5,0.0,0.0
2009/01/20 20:00,26.9,69.3,1.4,287.2,0.0,0.0
2009/01/20 21:00,26.4,69.0,1.7,175.3,0.0,0.0
2009/01/20 22:00,25.7,73.0,2.3,249.8,0.0,0.0
2009/01/20 23:00,25.1,73.7,1.4,218.0,0.0,0.0
2009/01/21 00:00,24.9,78.5,2.4,253.7,0.0,0.0
2009/01/21 01:00,24.5,84.2,1.1,237.8,0.0,0.0
2009/01/21 02:00,24.4,84.5,1.3,192.3,0.0,0.0
2009/01/21 03:00,24.5,83.7,0.7,263.5,0.2,0.0
2009/01/21 04:00,24.3,85.2,0.5,149.2,0.0,0.0
2009/01/21 05:00,24.1,86.0,0.4,173.3,0.0,0.0
2009/01/21 06:00,24.1,85.8,0.7,262.7,8.8,0.0
2009/01/21 07:00,24.3,85.3,0.4,118.8,39.0,0.0
2009/01/21 08:00,24.9,83.0,0.5,136.7,80.0,0.0
2009/01/21 09:00,25.0,85.2,0.4,141.8,167.2,0.4
2009/01/21 10:00,25.8,81.5,0.7,107.2,175.5,0.0
2009/01/21 11:00,25.8,80.8,2.1,108.7,159.3,0.0
2009/01/21 12:00,26.7,77.0,2.4,120.7,549.0,0.0
2009/01/21 13:00,28.0,69.0,1.3,75.2,437.2,0.0
2009/01/21 14:00,28.6,65.0,1.4,167.0,372.3,0.0
2009/01/21 15:00,27.9,69.5,1.5,127.0,142.3,0.0
2009/01/21 16:00,28.1,69.7,1.7,158.0,277.7,0.0
2009/01/21 17:00,27.0,73.5,3.0,224.3,71.8,0.0
2009/01/21 18:00,24.8,87.0,3.4,227.0,1.7,1.9
2009/01/21 19:00,24.0,89.0,2.5,238.2,1.0,0.0
2009/01/21 20:00,23.8,88.5,2.9,234.0,2.0,0.0
2009/01/21 21:00,23.6,90.8,1.3,276.2,0.2,0.0
2009/01/21 22:00,23.4,88.0,1.3,319.5,0.2,0.0
2009/01/21 23:00,23.4,88.2,0.8,233.5,0.2,1.2
2009/01/22 00:00,22.6,94.5,1.7,308.8,0.0,2.3
2009/01/22 01:00,22.0,96.2,1.4,324.7,0.0,1.1
2009/01/22 02:00,22.0,97.0,0.9,281.7,0.0,0.9
2009/01/22 03:00,22.1,97.0,0.5,261.0,0.0,0.3
2009/01/22 04:00,22.2,97.0,0.5,139.0,0.0,0.0
2009/01/22 05:00,22.4,97.0,0.7,164.5,0.0,1.4
2009/01/22 06:00,22.3,97.0,0.5,121.0,2.8,2.0
2009/01/22 07:00,22.4,97.0,0.8,144.7,46.8,0.8
2009/01/22 08:00,22.8,96.5,0.3,236.2,106.5,0.0
2009/01/22 09:00,23.5,90.8,0.8,153.5,161.3,0.0
2009/01/22 10:00,25.0,80.8,1.9,185.5,413.0,0.1
2009/01/22 11:00,26.1,75.8,1.2,222.0,520.0,0.0
2009/01/22 12:00,27.3,70.2,1.3,172.8,404.0,0.0
2009/01/22 13:00,26.5,74.0,2.4,190.7,182.2,0.0
2009/01/22 14:00,26.6,75.5,0.7,147.0,173.3,0.0
2009/01/22 15:00,27.8,69.3,0.8,169.8,306.7,0.1
2009/01/22 16:00,27.3,71.3,2.4,223.8,184.0,0.0
2009/01/22 17:00,26.8,75.2,2.1,204.5,82.5,0.0
2009/01/22 18:00,25.8,79.0,2.2,222.7,9.5,0.0
2009/01/22 19:00,24.6,87.8,1.6,244.5,0.0,2.2
2009/01/22 20:00,23.0,93.7,1.7,235.3,0.0,9.9
2009/01/22 21:00,22.5,94.5,2.6,174.2,0.0,0.8
2009/01/22 22:00,22.4,95.0,1.6,145.7,0.0,0.2
2009/01/22 23:00,22.5,94.8,1.1,217.2,0.3,0.0
2009/01/23 00:00,22.5,95.5,1.1,296.8,0.0,0.0
2009/01/23 01:00,22.4,95.8,0.9,259.8,0.0,0.0
2009/01/23 02:00,22.5,96.0,0.4,274.5,0.0,0.0
2009/01/23 03:00,22.7,96.0,0.3,148.5,0.0,0.0
2009/01/23 04:00,22.7,96.0,0.2,112.3,0.0,0.1
2009/01/23 05:00,22.8,96.3,0.5,124.5,0.0,0.0
2009/01/23 06:00,22.7,97.0,0.4,109.8,1.5,0.0
2009/01/23 07:00,22.7,96.2,0.5,107.3,14.8,0.0
2009/01/23 08:00,23.0,95.3,0.4,187.3,84.8,0.0
2009/01/23 09:00,24.0,89.7,1.0,292.7,254.0,0.0
2009/01/23 10:00,25.9,81.0,0.9,204.5,382.3,0.0
2009/01/23 11:00,27.9,70.8,1.2,180.2,887.0,0.0
2009/01/23 12:00,29.3,62.2,1.3,141.7,335.3,0.0
2009/01/23 13:00,30.1,58.2,0.8,176.8,741.7,0.0
2009/01/23 14:00,31.0,54.8,1.2,271.2,526.8,0.0
2009/01/23 15:00,31.1,52.7,2.0,251.8,609.8,0.0
2009/01/23 16:00,30.4,56.0,2.8,251.0,257.5,0.0
2009/01/23 17:00,28.1,68.3,3.0,251.5,85.8,0.0
2009/01/23 18:00,27.4,66.0,4.2,262.7,15.3,0.0
2009/01/23 19:00,26.9,66.5,4.1,282.8,0.0,0.0
2009/01/23 20:00,26.2,70.3,2.2,236.2,0.0,0.0
2009/01/23 21:00,25.3,79.0,0.7,292.7,0.0,0.1
2009/01/23 22:00,24.5,87.8,0.7,258.8,0.0,0.0
2009/01/23 23:00,24.1,92.3,0.9,263.3,0.0,0.2
2009/01/24 00:00,23.4,95.2,1.1,277.3,0.0,0.0
2009/01/24 01:00,22.8,96.0,0.9,271.3,0.0,0.0
2009/01/24 02:00,22.4,96.3,0.8,220.0,0.0,4.3
2009/01/24 03:00,22.3,97.0,0.7,162.7,0.0,4.5
2009/01/24 04:00,22.4,97.0,1.3,114.5,0.0,1.1
2009/01/24 05:00,22.4,97.0,1.7,147.7,0.0,0.2
2009/01/24 06:00,22.3,97.0,1.1,145.8,2.0,0.4
2009/01/24 07:00,22.4,96.8,1.5,148.7,41.7,0.0
2009/01/24 08:00,23.2,92.0,1.1,206.5,209.0,0.0
2009/01/24 09:00,25.8,79.0,2.4,185.8,670.2,0.0
2009/01/24 10:00,26.8,73.2,2.4,213.5,820.5,0.1
2009/01/24 11:00,28.4,65.5,2.5,172.3,987.7,0.0
2009/01/24 12:00,29.4,59.7,1.9,202.5,579.7,0.0
2009/01/24 13:00,28.6,68.0,2.4,71.5,481.8,0.0
2009/01/24 14:00,28.3,69.5,1.6,66.2,285.3,0.0
2009/01/24 15:00,27.0,76.2,1.3,139.8,44.2,0.7
2009/01/24 16:00,26.6,83.2,1.0,224.3,167.5,0.1
2009/01/24 17:00,27.4,76.8,1.0,247.7,65.7,0.0
2009/01/24 18:00,26.1,83.2,0.8,194.0,0.8,0.0
2009/01/24 19:00,25.7,83.0,1.1,314.8,0.0,0.0
2009/01/24 20:00,25.0,84.8,1.0,230.7,0.0,0.0
2009/01/24 21:00,24.5,89.0,1.0,148.3,0.0,0.0
2009/01/24 22:00,24.1,91.2,0.6,168.2,0.0,0.1
2009/01/24 23:00,23.9,93.0,0.4,244.8,0.0,0.0
2009/01/25 00:00,23.7,93.2,0.3,201.8,0.0,0.0
2009/01/25 01:00,23.5,92.7,0.5,197.0,0.0,0.0
2009/01/25 02:00,23.5,92.3,0.3,180.7,0.0,0.0
2009/01/25 03:00,23.2,94.0,0.3,228.7,0.0,0.0
2009/01/25 04:00,23.2,94.8,0.5,221.2,0.0,0.0
2009/01/25 05:00,23.2,94.7,0.6,173.5,0.0,0.0
2009/01/25 06:00,23.1,93.7,0.7,205.8,3.3,0.0
2009/01/25 07:00,23.4,94.5,0.5,278.5,75.3,0.1
2009/01/25 08:00,24.9,86.3,0.6,175.7,297.3,0.0
2009/01/25 09:00,26.8,75.8,0.8,181.5,548.8,0.0
2009/01/25 10:00,27.4,69.7,1.3,156.0,406.2,0.0
2009/01/25 11:00,29.8,56.8,1.3,228.8,1002.8,0.0
2009/01/25 12:00,29.3,60.0,1.7,181.0,368.7,0.0
2009/01/25 13:00,30.1,57.3,2.3,132.0,442.5,0.0
2009/01/25 14:00,29.7,59.2,1.6,82.8,184.7,0.0
2009/01/25 15:00,28.4,65.8,1.4,68.2,76.7,0.0
2009/01/25 16:00,27.0,75.3,1.4,196.8,104.5,0.0
2009/01/25 17:00,25.9,80.8,2.9,227.8,68.8,0.0
2009/01/25 18:00,25.1,81.2,1.5,260.5,1.2,0.6
2009/01/25 19:00,24.2,85.7,1.1,245.3,0.0,1.2
2009/01/25 20:00,24.2,86.2,1.0,257.2,0.3,0.1
2009/01/25 21:00,24.2,87.5,0.7,235.7,1.5,0.0
2009/01/25 22:00,24.4,84.8,0.9,191.8,2.2,0.0
2009/01/25 23:00,24.3,85.7,1.0,231.0,1.2,0.0
2009/01/26 00:00,24.1,85.0,0.5,202.8,0.5,0.0
2009/01/26 01:00,24.3,84.0,1.8,214.3,1.2,0.0
2009/01/26 02:00,24.3,84.2,1.7,199.3,0.3,0.0
2009/01/26 03:00,24.3,82.3,1.0,199.8,0.0,0.0
2009/01/26 04:00,24.2,83.7,1.0,241.0,0.0,0.0
2009/01/26 05:00,23.9,86.0,0.3,163.7,0.0,0.0
2009/01/26 06:00,23.7,88.8,0.1,186.0,3.2,0.0
2009/01/26 07:00,23.6,89.7,0.4,266.7,41.7,0.0
2009/01/26 08:00,24.4,86.5,0.7,245.8,128.3,0.0
2009/01/26 09:00,25.2,83.0,0.8,237.0,192.2,0.0
2009/01/26 10:00,25.7,80.5,1.4,81.5,241.0,0.0
2009/01/26 11:00,28.1,65.8,0.7,64.5,493.5,0.0
2009/01/26 12:00,26.9,73.2,1.1,77.3,233.3,0.0
2009/01/26 13:00,27.4,71.0,1.0,192.7,237.5,0.0
2009/01/26 14:00,27.7,69.7,1.0,216.2,344.7,0.0
2009/01/26 15:00,28.1,65.8,1.5,298.2,234.0,0.0
2009/01/26 16:00,27.8,69.0,1.2,212.7,89.8,0.0
2009/01/26 17:00,26.0,79.8,1.3,118.5,11.5,0.3
2009/01/26 18:00,24.7,89.3,1.1,304.2,0.7,0.6
2009/01/26 19:00,24.2,90.3,1.1,301.8,0.3,0.0
2009/01/26 20:00,24.5,87.8,1.3,300.2,1.5,0.0
2009/01/26 21:00,24.5,88.3,0.7,234.8,0.3,0.0
2009/01/26 22:00,24.6,87.0,0.2,215.2,0.5,0.0
2009/01/26 23:00,24.7,85.5,0.4,203.2,0.8,0.0
2009/01/27 00:00,25.0,79.3,0.9,192.3,0.7,0.0
2009/01/27 01:00,24.6,83.0,0.9,182.8,0.0,0.0
2009/01/27 02:00,24.4,84.2,0.6,263.2,0.0,0.0
2009/01/27 03:00,24.2,86.3,0.5,168.8,0.0,0.0
2009/01/27 04:00,24.1,86.7,0.5,190.8,0.0,0.0
2009/01/27 05:00,24.1,86.5,0.8,222.7,0.0,0.0
2009/01/27 06:00,23.8,86.5,0.7,295.3,8.3,0.0
2009/01/27 07:00,24.5,82.2,0.9,168.2,104.2,0.0
2009/01/27 08:00,25.9,75.5,1.7,193.0,262.5,0.0
2009/01/27 09:00,26.5,70.7,1.2,260.3,329.8,0.0
2009/01/27 10:00,27.2,67.2,1.1,177.8,395.8,0.0
2009/01/27 11:00,27.7,65.3,0.8,228.5,362.3,0.0
2009/01/27 12:00,28.2,62.0,1.4,142.7,270.8,0.1
2009/01/27 13:00,28.5,63.2,1.1,131.8,421.0,0.0
2009/01/27 14:00,28.6,64.8,1.2,74.8,269.7,0.0
2009/01/27 15:00,26.6,78.8,0.7,189.8,42.5,0.7
2009/01/27 16:00,26.1,80.3,1.0,246.2,80.5,0.0
2009/01/27 17:00,25.9,77.5,2.1,200.7,110.8,0.1
2009/01/27 18:00,26.0,76.0,1.6,262.3,22.0,0.0
2009/01/27 19:00,25.7,75.5,1.3,247.3,0.0,0.0
2009/01/27 20:00,25.7,71.2,2.2,251.5,0.0,0.0
2009/01/27 21:00,25.6,70.5,1.3,268.2,0.0,0.0
2009/01/27 22:00,25.3,73.0,1.2,270.2,0.0,0.0
2009/01/27 23:00,24.8,75.7,0.5,78.7,0.0,0.0
2009/01/28 00:00,24.6,79.0,0.8,67.8,0.0,0.0
2009/01/28 01:00,24.6,82.0,1.5,284.5,0.0,0.0
2009/01/28 02:00,24.5,82.3,1.6,255.3,0.0,0.0
2009/01/28 03:00,24.4,83.0,0.8,246.2,0.0,0.0
2009/01/28 04:00,24.1,84.5,1.2,272.8,0.0,0.0
2009/01/28 05:00,23.9,85.2,0.9,179.3,0.0,0.0
2009/01/28 06:00,24.0,83.2,0.5,172.0,5.3,0.0
2009/01/28 07:00,24.0,84.5,1.1,220.7,41.7,0.0
2009/01/28 08:00,24.6,82.2,1.1,212.8,141.8,0.0
2009/01/28 09:00,26.0,75.0,0.8,182.3,261.8,0.0
2009/01/28 10:00,27.0,66.7,2.2,196.5,427.8,0.0
2009/01/28 11:00,27.7,61.3,1.1,260.3,408.2,0.0
2009/01/28 12:00,28.1,61.2,1.5,223.7,371.5,0.0
2009/01/28 13:00,28.3,61.7,1.7,267.3,365.5,0.0
2009/01/28 14:00,28.8,59.5,1.6,257.8,374.8,0.0
2009/01/28 15:00,28.8,60.8,1.0,273.8,200.2,0.0
2009/01/28 16:00,28.5,62.0,1.3,298.0,147.2,0.0
2009/01/28 17:00,28.3,63.5,1.2,257.7,37.7,0.0
2009/01/28 18:00,27.0,69.8,1.7,247.3,3.8,0.0
2009/01/28 19:00,26.1,69.8,2.7,263.2,0.0,0.0
2009/01/28 20:00,25.7,70.0,1.1,270.8,0.0,0.0
2009/01/28 21:00,25.1,73.3,1.4,285.8,0.0,0.0
2009/01/28 22:00,24.7,74.7,2.0,275.7,0.0,0.0
2009/01/28 23:00,24.5,76.3,0.8,100.2,0.0,0.0
2009/01/29 00:00,24.3,80.7,1.4,165.2,0.0,0.0
2009/01/29 01:00,24.2,82.8,1.1,268.5,0.0,0.0
2009/01/29 02:00,23.5,85.5,1.3,234.8,0.0,0.2
2009/01/29 03:00,23.5,84.8,1.5,217.0,0.0,0.1
2009/01/29 04:00,23.3,87.5,1.1,244.0,0.0,0.1
2009/01/29 05:00,23.2,88.8,0.7,120.7,0.0,0.0
2009/01/29 06:00,22.9,93.0,1.2,143.5,0.8,0.0
2009/01/29 07:00,22.7,93.3,1.3,125.2,18.7,0.0
2009/01/29 08:00,22.9,92.3,0.8,113.7,63.2,0.0
2009/01/29 09:00,24.0,87.3,0.8,97.7,245.7,0.0
2009/01/29 10:00,25.7,78.3,0.9,112.0,402.3,0.0
2009/01/29 11:00,26.0,76.8,1.5,82.7,339.7,0.0
2009/01/29 12:00,26.4,73.5,1.1,144.5,276.5,0.0
2009/01/29 13:00,27.6,68.3,0.9,84.8,445.0,0.0
2009/01/29 14:00,27.9,65.3,0.7,114.3,211.3,0.0
2009/01/29 15:00,28.0,64.8,1.1,71.8,211.0,0.0
2009/01/29 16:00,26.0,77.5,1.1,175.3,15.3,0.8
2009/01/29 17:00,24.8,83.5,2.0,178.2,37.3,0.0
2009/01/29 18:00,24.9,83.7,1.0,197.5,10.3,0.0
2009/01/29 19:00,25.0,83.5,0.7,202.3,0.0,0.0
2009/01/29 20:00,24.5,88.3,1.0,311.5,0.0,0.0
2009/01/29 21:00,24.2,90.8,0.9,220.2,0.0,0.0
2009/01/29 22:00,23.9,92.3,0.9,267.3,0.0,0.0
2009/01/29 23:00,23.6,93.3,1.4,271.2,0.0,0.0
2009/01/30 00:00,23.4,94.5,1.5,314.7,0.0,0.0
2009/01/30 01:00,23.1,95.0,1.2,271.5,0.0,0.0
2009/01/30 02:00,23.0,95.8,0.6,77.2,0.0,0.5
2009/01/30 03:00,22.8,95.8,0.8,177.8,0.0,2.5
2009/01/30 04:00,22.8,95.2,0.7,203.8,0.0,0.3
2009/01/30 05:00,22.6,93.7,0.4,179.0,0.5,0.0
2009/01/30 06:00,22.5,94.0,0.3,204.5,2.7,0.0
2009/01/30 07:00,22.7,94.0,0.3,291.2,33.8,0.0
2009/01/30 08:00,23.4,91.8,0.3,230.0,110.5,0.0
2009/01/30 09:00,24.7,87.0,0.4,247.0,257.7,0.0
2009/01/30 10:00,25.6,81.7,0.9,77.7,333.3,0.0
2009/01/30 11:00,26.8,76.7,0.7,239.0,611.0,0.1
2009/01/30 12:00,28.3,71.0,1.1,152.5,440.0,0.0
2009/01/30 13:00,28.5,70.2,0.9,104.5,359.7,0.0
2009/01/30 14:00,27.6,73.5,1.3,89.0,208.7,0.0
2009/01/30 15:00,28.0,71.7,1.4,135.3,269.8,0.0
2009/01/30 16:00,27.7,73.2,0.8,234.2,108.8,0.0
2009/01/30 17:00,27.7,74.7,0.7,254.0,83.2,0.0
2009/01/30 18:00,27.0,78.7,0.4,230.0,10.8,0.0
2009/01/30 19:00,26.2,81.3,1.9,311.7,0.0,0.0
2009/01/30 20:00,24.7,87.0,2.2,215.7,0.0,12.4
2009/01/30 21:00,23.6,94.8,0.6,208.7,0.0,9.4
2009/01/30 22:00,23.6,95.8,1.1,259.5,0.0,1.0
2009/01/30 23:00,23.3,96.2,1.1,270.5,0.0,3.2
2009/01/31 00:00,22.7,97.0,1.7,313.7,0.0,0.2
2009/01/31 01:00,22.1,97.0,1.6,331.5,0.0,0.0
2009/01/31 02:00,21.7,95.8,1.1,212.5,0.2,0.0
2009/01/31 03:00,21.9,96.2,0.8,271.7,0.0,0.1
2009/01/31 04:00,22.3,96.5,0.9,159.2,0.0,0.0
2009/01/31 05:00,22.8,96.0,0.3,150.3,0.0,0.0
2009/01/31 06:00,22.6,96.0,0.8,253.2,4.8,0.0
2009/01/31 07:00,22.6,94.8,0.4,280.3,47.0,0.0
2009/01/31 08:00,23.6,91.2,0.6,123.7,225.0,0.0
2009/01/31 09:00,25.2,84.3,1.4,266.7,420.0,0.0
2009/01/31 10:00,26.8,75.0,1.0,189.5,512.7,0.0
2009/01/31 11:00,27.7,73.2,0.7,192.3,508.2,0.1
2009/01/31 12:00,29.2,66.2,1.1,232.8,801.7,0.0
2009/01/31 13:00,29.4,66.0,1.4,266.0,723.5,0.0
2009/01/31 14:00,30.7,59.5,1.1,261.8,617.8,0.0
2009/01/31 15:00,29.9,65.0,2.0,141.8,305.5,0.0
2009/01/31 16:00,29.3,68.7,1.7,114.5,272.8,0.0
2009/01/31 17:00,25.5,83.7,3.7,319.7,4.8,33.5
2009/01/31 18:00,23.2,95.7,3.3,313.8,3.0,22.6
2009/01/31 19:00,23.1,95.5,1.2,269.3,0.0,1.1
2009/01/31 20:00,23.1,95.7,0.8,159.5,0.0,0.1
2009/01/31 21:00,23.0,96.0,0.8,304.0,0.0,0.1
2009/01/31 22:00,23.1,96.0,0.6,233.7,0.0,0.0
2009/01/31 23:00,23.0,96.8,1.2,310.5,0.0,0.5
2009/02/01 00:00,22.8,96.0,1.1,307.5,0.0,0.5
2009/02/01 01:00,23.1,95.2,0.7,302.3,0.0,0.1
2009/02/01 02:00,23.1,95.3,0.5,229.5,0.0,0.0
2009/02/01 03:00,23.1,95.3,0.4,137.2,0.0,1.7
2009/02/01 04:00,22.9,96.5,0.7,147.0,0.0,2.5
2009/02/01 05:00,22.4,97.0,0.4,194.0,0.0,2.6
2009/02/01 06:00,21.9,97.0,1.5,130.7,1.0,4.2
2009/02/01 07:00,21.6,97.7,1.0,156.0,19.0,1.1
2009/02/01 08:00,21.6,96.8,1.2,169.8,126.3,0.1
2009/02/01 09:00,23.2,88.0,1.6,127.5,340.5,0.0
2009/02/01 10:00,24.7,81.3,1.0,157.0,477.3,0.0
2009/02/01 11:00,26.3,74.2,0.7,196.0,802.2,0.0
2009/02/01 12:00,27.4,67.5,1.0,292.5,754.3,0.0
2009/02/01 13:00,28.9,61.5,1.0,88.7,765.0,0.0
2009/02/01 14:00,28.9,61.8,1.6,202.8,636.8,0.0
2009/02/01 15:00,29.6,58.3,1.2,141.3,568.3,0.0
2009/02/01 16:00,29.5,57.7,1.0,321.2,338.5,0.0
2009/02/01 17:00,28.8,61.3,0.8,174.7,112.0,0.0
2009/02/01 18:00,27.3,70.5,0.7,218.5,12.0,0.0
2009/02/01 19:00,26.0,76.7,1.0,213.7,0.0,0.0
2009/02/01 20:00,25.2,79.8,1.7,230.7,0.0,0.0
2009/02/01 21:00,25.4,78.2,1.3,232.3,0.0,0.0
2009/02/01 22:00,25.3,76.0,2.1,224.3,0.0,0.0
2009/02/01 23:00,24.9,78.3,1.8,219.0,0.0,0.0
2009/02/02 00:00,24.5,80.5,1.6,223.5,0.0,0.0
2009/02/02 01:00,24.3,77.2,1.7,221.2,0.0,0.0
2009/02/02 02:00,24.4,73.0,0.8,217.2,0.0,0.0
2009/02/02 03:00,23.3,77.7,0.6,239.0,0.2,0.0
2009/02/02 04:00,23.4,76.5,1.0,220.5,0.0,0.0
2009/02/02 05:00,22.9,79.3,0.6,260.3,0.0,0.0
2009/02/02 06:00,22.8,83.0,0.8,252.3,5.3,0.0
2009/02/02 07:00,24.1,76.7,1.0,290.2,75.7,0.0
2009/02/02 08:00,25.4,74.0,1.1,305.7,247.8,0.0
2009/02/02 09:00,27.5,69.0,1.7,170.0,656.3,0.0
2009/02/02 10:00,28.8,58.8,2.8,187.2,870.0,0.0
2009/02/02 11:00,30.1,54.5,2.3,207.7,942.7,0.0
2009/02/02 12:00,30.8,50.0,2.0,208.5,1024.3,0.0
2009/02/02 13:00,30.3,52.3,1.5,209.8,339.5,0.0
2009/02/02 14:00,30.4,53.2,1.5,225.7,433.3,0.0
2009/02/02 15:00,30.6,55.8,2.0,210.7,453.7,0.0
2009/02/02 16:00,30.1,59.8,2.9,224.0,313.8,0.0
2009/02/02 17:00,29.2,63.3,3.1,229.8,134.7,0.0
2009/02/02 18:00,28.2,59.0,3.3,226.0,27.7,0.0
2009/02/02 19:00,27.0,62.0,3.6,253.2,0.0,0.0
2009/02/02 20:00,26.2,63.2,3.3,247.8,0.0,0.0
2009/02/02 21:00,25.9,60.2,3.0,240.7,0.0,0.0
2009/02/02 22:00,25.4,66.7,2.5,231.3,0.0,0.0
2009/02/02 23:00,24.9,75.2,1.6,270.2,0.0,0.0
2009/02/03 00:00,24.7,77.0,0.7,202.2,0.0,0.0
2009/02/03 01:00,24.4,78.2,1.1,289.5,0.0,0.0
2009/02/03 02:00,23.9,81.7,0.8,261.0,0.0,0.0
2009/02/03 03:00,23.8,83.2,0.7,280.7,0.0,0.0
2009/02/03 04:00,23.6,84.2,0.9,297.3,0.0,0.0
2009/02/03 05:00,23.5,84.8,0.5,280.5,0.0,0.0
